customer_id,signup_date,region,plan,industry,company_size,mrr,tenure_months,churned,nps_score,support_tickets,feature_adoption_score
CUST-004053,2022-06-20,Asia Pacific,Basic,Finance,Mid-Market,50.23,30,False,30,2,30.7
CUST-004054,2022-10-06,Europe,Basic,Healthcare,Startup,37.97,27,False,25,3,31.5
CUST-004055,2021-01-26,Asia Pacific,Pro,Education,Startup,142.68,47,False,12,2,10.1
CUST-004056,2023-12-11,North America,Enterprise,Finance,Mid-Market,495.01,12,False,19,1,39.9
CUST-004057,2024-03-26,Asia Pacific,Enterprise,Education,Mid-Market,518.74,9,False,47,6,36.4
CUST-004058,2024-03-03,North America,Basic,Finance,SMB,52.64,10,True,22,4,24.2
CUST-004059,2022-04-04,Asia Pacific,Basic,Finance,SMB,47.72,33,True,35,3,24.7
CUST-004060,2022-11-24,Latin America,Basic,Manufacturing,Startup,59.79,25,False,35,1,10.1
CUST-004061,2023-11-30,North America,Enterprise,Manufacturing,Mid-Market,505.73,13,False,44,4,56.2
CUST-004062,2023-12-08,North America,Enterprise,Education,Startup,498.44,12,False,21,3,54.1
CUST-004063,2021-07-15,Asia Pacific,Pro,Technology,Mid-Market,155.75,42,False,-31,1,29.1
CUST-004064,2023-06-06,North America,Basic,Healthcare,SMB,45.94,19,False,22,1,36.1
CUST-004065,2022-05-25,Asia Pacific,Pro,Technology,SMB,178.86,31,False,16,2,58.1
CUST-004066,2023-09-14,North America,Basic,Technology,Mid-Market,61.2,15,False,-7,5,43.0
CUST-004067,2022-12-10,North America,Basic,Manufacturing,Enterprise,44.93,25,True,23,3,29.7
CUST-004068,2023-02-28,Latin America,Pro,Healthcare,SMB,156.59,22,False,21,2,55.3
CUST-004069,2021-11-01,Europe,Basic,Manufacturing,Mid-Market,54.49,38,False,34,3,27.8
CUST-004070,2024-02-18,Asia Pacific,Basic,Manufacturing,Mid-Market,51.83,10,False,45,4,60.2
CUST-004071,2021-04-22,North America,Enterprise,Manufacturing,Mid-Market,504.15,44,False,72,3,32.5
CUST-004072,2021-01-24,Europe,Pro,Retail,Enterprise,140.88,47,True,36,3,13.2
CUST-004073,2021-11-18,Europe,Basic,Technology,SMB,44.65,37,False,35,1,41.2
CUST-004074,2023-11-02,Europe,Pro,Technology,Mid-Market,165.59,14,True,74,2,51.4
CUST-004075,2023-08-20,Europe,Basic,Technology,Mid-Market,51.04,16,False,9,1,47.7
CUST-004076,2023-10-13,Europe,Pro,Retail,SMB,142.0,14,False,10,1,40.0
CUST-004077,2021-12-05,North America,Pro,Finance,SMB,147.6,37,False,47,0,28.1
CUST-004078,2021-06-03,North America,Pro,Education,SMB,143.66,43,False,61,4,4.5
CUST-004079,2023-10-04,Asia Pacific,Pro,Education,Mid-Market,157.98,15,False,63,2,20.5
CUST-004080,2022-10-19,North America,Basic,Retail,Mid-Market,43.39,26,False,-1,5,18.5
CUST-004081,2022-05-09,Europe,Basic,Technology,SMB,49.44,32,False,0,4,28.2
CUST-004082,2022-11-09,North America,Basic,Education,SMB,42.37,26,False,32,1,55.0
CUST-004083,2022-07-24,Europe,Basic,Retail,Startup,71.08,29,False,49,4,55.4
CUST-004084,2021-04-14,Europe,Pro,Manufacturing,Startup,155.29,45,False,27,2,60.2
CUST-004085,2023-11-05,North America,Basic,Healthcare,SMB,54.9,14,True,11,4,1.5
CUST-004086,2022-04-02,North America,Basic,Education,SMB,55.98,33,False,9,2,32.2
CUST-004087,2024-02-02,North America,Basic,Healthcare,Mid-Market,45.05,11,False,55,2,9.0
CUST-004088,2023-02-15,Europe,Enterprise,Technology,SMB,514.21,22,False,56,1,38.6
CUST-004089,2023-04-06,Asia Pacific,Basic,Education,Enterprise,48.32,21,False,47,4,4.4
CUST-004090,2022-04-27,North America,Pro,Retail,Startup,166.73,32,False,33,5,30.8
CUST-004091,2021-06-11,Europe,Basic,Finance,Enterprise,45.75,43,False,17,3,30.6
CUST-004092,2023-07-30,North America,Basic,Education,SMB,56.15,17,False,-3,1,27.9
CUST-004093,2023-06-29,Europe,Basic,Education,Mid-Market,50.67,18,False,4,3,14.1
CUST-004094,2024-03-19,Asia Pacific,Pro,Education,SMB,151.68,9,False,-5,3,26.4
CUST-004095,2023-07-07,North America,Pro,Education,SMB,132.3,18,False,28,2,16.6
CUST-004096,2021-06-30,Europe,Enterprise,Retail,Startup,489.17,42,False,44,5,65.8
CUST-004097,2023-10-18,North America,Basic,Retail,Startup,64.1,14,False,36,1,6.7
CUST-004098,2023-07-05,North America,Basic,Finance,Mid-Market,36.11,18,False,63,3,16.8
CUST-004099,2022-10-10,North America,Enterprise,Retail,SMB,507.92,27,False,38,1,26.6
CUST-004100,2021-09-01,North America,Basic,Retail,Enterprise,75.0,40,False,2,2,23.8
CUST-004101,2023-10-16,Europe,Pro,Technology,SMB,154.53,14,False,32,3,13.0
CUST-004102,2021-02-06,North America,Pro,Technology,Enterprise,170.27,47,False,32,4,24.2
CUST-004103,2021-07-30,Europe,Basic,Healthcare,Startup,55.92,41,True,44,2,10.3
CUST-004104,2023-04-07,North America,Pro,Finance,Startup,151.63,21,False,51,2,15.6
CUST-004105,2023-04-25,North America,Basic,Technology,SMB,52.75,20,False,44,2,9.9
CUST-004106,2021-03-15,Europe,Basic,Finance,Mid-Market,47.23,46,False,25,1,30.9
CUST-004107,2024-02-16,Latin America,Basic,Finance,SMB,46.92,10,False,62,4,27.6
CUST-004108,2024-01-30,North America,Pro,Education,Startup,143.75,11,False,51,1,12.1
CUST-004109,2021-01-01,Asia Pacific,Basic,Manufacturing,Startup,53.23,48,True,-16,1,23.5
CUST-004110,2021-07-06,Europe,Pro,Manufacturing,SMB,171.0,42,False,50,1,39.8
CUST-004111,2022-09-16,Europe,Enterprise,Manufacturing,SMB,513.24,27,False,17,2,60.0
CUST-004112,2023-11-08,Europe,Pro,Finance,SMB,151.05,13,False,0,2,48.5
CUST-004113,2024-02-26,North America,Pro,Education,Mid-Market,155.14,10,False,40,2,13.7
CUST-004114,2022-02-28,North America,Basic,Healthcare,Mid-Market,48.15,34,False,81,3,3.6
CUST-004115,2023-07-24,Europe,Basic,Healthcare,Mid-Market,63.21,17,False,33,1,6.8
CUST-004116,2022-11-30,North America,Basic,Manufacturing,SMB,32.68,25,False,29,2,21.2
CUST-004117,2023-01-15,Asia Pacific,Pro,Healthcare,SMB,168.31,23,False,36,4,11.0
CUST-004118,2021-04-22,North America,Enterprise,Education,Enterprise,493.55,44,False,82,1,36.8
CUST-004119,2022-04-02,North America,Enterprise,Manufacturing,SMB,495.16,33,False,29,5,52.6
CUST-004120,2023-07-20,Europe,Enterprise,Education,SMB,486.77,17,False,54,1,55.8
CUST-004121,2022-11-11,North America,Enterprise,Healthcare,Mid-Market,500.55,26,False,27,2,20.2
CUST-004122,2024-02-22,Europe,Basic,Manufacturing,Startup,42.19,10,False,23,2,26.9
CUST-004123,2023-08-27,Europe,Pro,Education,SMB,160.63,16,False,63,3,21.1
CUST-004124,2023-01-15,Asia Pacific,Enterprise,Retail,Startup,505.75,23,False,12,2,34.9
CUST-004125,2023-07-16,Asia Pacific,Basic,Retail,Startup,42.06,17,False,49,3,13.5
CUST-004126,2021-08-22,Europe,Enterprise,Education,Startup,490.23,40,False,28,3,30.6
CUST-004127,2021-07-19,Europe,Basic,Education,Startup,42.58,42,False,19,2,60.3
CUST-004128,2022-03-31,Asia Pacific,Pro,Technology,SMB,139.54,33,False,26,3,26.3
CUST-004129,2021-01-05,North America,Pro,Technology,Mid-Market,146.2,48,False,-10,2,11.3
CUST-004130,2022-12-01,North America,Enterprise,Finance,SMB,490.59,25,False,13,6,47.3
CUST-004131,2022-12-29,North America,Basic,Manufacturing,Mid-Market,60.68,24,False,37,2,24.6
CUST-004132,2022-08-21,North America,Pro,Finance,SMB,144.02,28,False,30,2,12.8
CUST-004133,2024-01-27,Europe,Pro,Finance,Mid-Market,154.76,11,False,16,5,13.9
CUST-004134,2023-12-06,Europe,Basic,Healthcare,Mid-Market,54.84,13,False,64,2,47.5
CUST-004135,2023-02-05,Europe,Pro,Retail,Mid-Market,130.47,23,False,15,0,20.7
CUST-004136,2021-08-06,North America,Pro,Healthcare,Mid-Market,156.13,41,False,63,2,31.0
CUST-004137,2021-04-04,Europe,Pro,Manufacturing,Startup,131.93,45,False,37,2,38.7
CUST-004138,2021-12-03,North America,Basic,Education,SMB,40.66,37,False,29,5,47.1
CUST-004139,2023-10-06,Europe,Basic,Technology,SMB,55.67,15,False,36,1,38.4
CUST-004140,2021-10-15,Europe,Pro,Manufacturing,SMB,150.25,39,False,40,6,12.4
CUST-004141,2023-04-19,North America,Basic,Education,SMB,45.6,20,False,15,3,48.9
CUST-004142,2021-08-08,North America,Basic,Manufacturing,Startup,31.17,41,False,16,4,20.4
CUST-004143,2022-06-05,North America,Enterprise,Education,Startup,508.65,31,False,30,3,25.8
CUST-004144,2022-02-06,Asia Pacific,Pro,Technology,Enterprise,153.34,35,False,43,4,17.3
CUST-004145,2022-01-20,Asia Pacific,Pro,Education,Mid-Market,140.44,35,False,48,5,19.9
CUST-004146,2021-09-05,Europe,Basic,Finance,SMB,39.38,40,False,59,3,32.9
CUST-004147,2023-03-16,North America,Basic,Manufacturing,SMB,59.27,21,False,10,2,29.7
CUST-004148,2022-03-18,North America,Basic,Technology,Mid-Market,52.0,33,False,42,3,3.5
CUST-004149,2023-07-26,Europe,Basic,Education,SMB,35.4,17,False,34,1,51.9
CUST-004150,2022-01-26,Asia Pacific,Pro,Finance,SMB,141.7,35,False,24,1,46.8
CUST-004151,2022-11-24,North America,Pro,Finance,Startup,168.57,25,False,75,2,12.4
CUST-004152,2021-08-09,North America,Basic,Retail,Startup,59.02,41,False,43,2,56.6
CUST-004153,2023-04-29,Europe,Basic,Finance,SMB,49.01,20,False,63,1,24.5
CUST-004154,2021-04-06,North America,Basic,Healthcare,Mid-Market,49.22,45,False,-32,1,41.9
CUST-004155,2021-09-10,North America,Basic,Technology,Startup,27.25,40,False,55,2,22.1
CUST-004156,2023-07-12,North America,Basic,Technology,SMB,62.07,17,False,45,1,12.0
CUST-004157,2023-07-26,Europe,Enterprise,Technology,Mid-Market,494.49,17,False,49,2,52.3
CUST-004158,2023-10-30,Asia Pacific,Pro,Education,Mid-Market,140.91,14,False,29,1,45.9
CUST-004159,2021-10-03,Latin America,Pro,Manufacturing,Startup,156.5,39,False,77,3,48.9
CUST-004160,2023-10-19,Europe,Basic,Education,Mid-Market,42.7,14,False,31,2,35.6
CUST-004161,2021-01-09,Europe,Enterprise,Healthcare,Enterprise,480.77,48,False,34,1,57.2
CUST-004162,2023-12-23,North America,Pro,Manufacturing,Enterprise,153.1,12,False,15,5,25.7
CUST-004163,2021-04-10,Europe,Pro,Finance,Mid-Market,133.85,45,False,34,2,20.4
CUST-004164,2024-02-08,North America,Basic,Education,Mid-Market,48.41,10,False,31,3,63.9
CUST-004165,2023-06-06,Europe,Enterprise,Manufacturing,Startup,502.18,19,False,56,2,31.4
CUST-004166,2024-04-13,North America,Pro,Finance,Mid-Market,146.22,8,False,47,0,17.1
CUST-004167,2023-09-17,North America,Enterprise,Manufacturing,Mid-Market,496.27,15,False,58,3,53.5
CUST-004168,2023-11-08,North America,Basic,Finance,SMB,64.51,13,False,32,2,33.5
CUST-004169,2021-12-29,North America,Basic,Manufacturing,SMB,64.65,36,False,28,3,36.4
CUST-004170,2024-03-30,North America,Basic,Education,Mid-Market,39.82,9,False,52,1,54.6
CUST-004171,2021-12-22,North America,Basic,Education,Enterprise,43.05,36,False,38,0,27.1
CUST-004172,2021-09-20,Latin America,Enterprise,Healthcare,SMB,493.6,39,False,-12,4,30.3
CUST-004173,2021-08-01,North America,Basic,Retail,Startup,48.69,41,False,25,3,15.7
CUST-004174,2023-03-05,Europe,Basic,Technology,Mid-Market,48.18,22,False,-8,3,56.6
CUST-004175,2022-10-22,Asia Pacific,Basic,Education,Startup,66.17,26,True,18,1,22.0
CUST-004176,2023-10-30,Latin America,Basic,Education,SMB,47.14,14,False,55,8,24.8
CUST-004177,2023-02-27,Europe,Basic,Finance,Startup,38.7,22,False,28,3,21.6
CUST-004178,2023-05-08,Asia Pacific,Pro,Retail,SMB,143.12,20,False,29,0,57.3
CUST-004179,2022-05-24,North America,Pro,Education,Mid-Market,152.73,31,False,31,1,13.0
CUST-004180,2022-07-15,North America,Basic,Manufacturing,Startup,46.43,30,True,35,1,40.6
CUST-004181,2023-03-26,North America,Basic,Retail,Startup,52.14,21,False,28,4,25.4
CUST-004182,2022-12-04,Europe,Basic,Technology,SMB,46.56,25,True,71,4,13.0
CUST-004183,2022-08-26,Europe,Basic,Manufacturing,SMB,56.25,28,False,0,2,41.3
CUST-004184,2023-07-17,North America,Pro,Finance,Mid-Market,148.12,17,False,39,2,3.6
CUST-004185,2021-10-01,North America,Pro,Healthcare,SMB,136.84,39,False,46,3,26.3
CUST-004186,2021-10-10,Europe,Pro,Manufacturing,SMB,145.53,39,True,17,3,29.4
CUST-004187,2023-04-26,North America,Pro,Technology,SMB,171.11,20,False,47,1,55.5
CUST-004188,2023-11-16,Europe,Basic,Manufacturing,Startup,61.36,13,False,21,4,7.4
CUST-004189,2022-09-05,Europe,Enterprise,Retail,Mid-Market,487.38,28,False,44,3,22.1
CUST-004190,2024-01-27,Europe,Pro,Retail,Startup,166.78,11,False,9,1,32.6
CUST-004191,2022-10-05,Asia Pacific,Enterprise,Technology,Mid-Market,500.37,27,False,36,4,34.9
CUST-004192,2024-02-08,Asia Pacific,Basic,Retail,SMB,44.12,10,False,79,0,9.6
CUST-004193,2022-03-22,Europe,Enterprise,Manufacturing,SMB,496.18,33,False,16,3,28.7
CUST-004194,2022-02-16,Europe,Pro,Healthcare,Mid-Market,149.57,34,False,26,2,26.6
CUST-004195,2022-03-06,Europe,Pro,Manufacturing,Mid-Market,159.84,34,True,67,3,20.5
CUST-004196,2022-08-19,North America,Basic,Healthcare,Enterprise,50.9,28,False,59,2,39.4
CUST-004197,2022-12-09,North America,Pro,Retail,SMB,152.33,25,False,69,4,26.5
CUST-004198,2021-09-29,North America,Enterprise,Manufacturing,Startup,511.11,39,True,27,5,30.6
CUST-004199,2021-12-31,North America,Pro,Retail,Mid-Market,145.01,36,False,41,2,69.8
CUST-004200,2023-10-29,Europe,Pro,Healthcare,Startup,152.02,14,False,44,2,43.0
CUST-004201,2024-01-17,Asia Pacific,Enterprise,Retail,Mid-Market,503.39,11,False,19,5,36.2
CUST-004202,2022-10-23,North America,Basic,Education,Mid-Market,50.35,26,False,12,1,14.2
CUST-004203,2021-08-25,North America,Pro,Finance,Enterprise,153.99,40,False,10,3,47.8
CUST-004204,2022-12-23,Latin America,Basic,Manufacturing,Mid-Market,42.09,24,False,24,2,18.6
CUST-004205,2024-02-26,North America,Enterprise,Education,Startup,508.8,10,False,9,5,43.1
CUST-004206,2023-09-11,Europe,Basic,Retail,Mid-Market,43.46,15,False,21,3,8.5
CUST-004207,2024-04-08,Europe,Pro,Retail,Startup,153.55,8,False,14,4,23.1
CUST-004208,2024-03-14,Europe,Pro,Finance,Startup,151.1,9,False,45,2,10.4
CUST-004209,2023-05-05,North America,Pro,Retail,SMB,142.13,20,False,42,0,19.0
CUST-004210,2023-12-30,North America,Pro,Finance,Startup,165.22,12,False,23,1,30.5
CUST-004211,2022-08-09,North America,Enterprise,Manufacturing,Mid-Market,516.17,29,False,28,1,39.8
CUST-004212,2023-05-16,Europe,Enterprise,Healthcare,Enterprise,489.79,19,False,46,2,46.7
CUST-004213,2021-01-27,Europe,Basic,Finance,SMB,56.99,47,False,27,0,30.7
CUST-004214,2023-12-07,North America,Basic,Finance,Startup,47.77,13,False,23,1,29.3
CUST-004215,2021-08-07,Europe,Basic,Education,Mid-Market,42.26,41,False,8,2,30.3
CUST-004216,2021-02-21,Asia Pacific,Basic,Retail,Mid-Market,52.69,46,False,61,0,33.1
CUST-004217,2023-02-20,North America,Pro,Manufacturing,Mid-Market,157.34,22,False,2,2,34.7
CUST-004218,2021-10-25,Europe,Enterprise,Healthcare,Mid-Market,500.61,38,False,28,4,44.1
CUST-004219,2021-04-19,Europe,Pro,Technology,Mid-Market,145.37,45,False,17,4,43.0
CUST-004220,2021-04-26,North America,Basic,Finance,Startup,62.29,44,False,37,2,30.4
CUST-004221,2022-02-14,North America,Basic,Technology,Enterprise,62.65,35,False,26,2,54.5
CUST-004222,2022-07-01,Europe,Pro,Retail,Enterprise,142.17,30,False,36,1,21.9
CUST-004223,2021-11-26,Asia Pacific,Pro,Finance,Mid-Market,149.91,37,False,18,0,4.4
CUST-004224,2022-08-10,Asia Pacific,Basic,Technology,SMB,33.21,29,True,25,1,17.6
CUST-004225,2022-05-29,Europe,Enterprise,Education,Mid-Market,507.35,31,False,8,0,63.8
CUST-004226,2021-10-27,Europe,Enterprise,Technology,SMB,512.28,38,False,14,2,50.7
CUST-004227,2021-05-08,North America,Basic,Education,SMB,52.9,44,False,25,4,71.8
CUST-004228,2022-08-28,Europe,Enterprise,Healthcare,Mid-Market,488.65,28,False,38,4,29.3
CUST-004229,2022-02-22,Europe,Basic,Retail,Startup,65.15,34,False,32,6,18.6
CUST-004230,2024-01-14,North America,Pro,Manufacturing,SMB,169.3,11,False,62,1,40.0
CUST-004231,2021-03-08,Europe,Basic,Technology,Mid-Market,44.68,46,False,4,1,61.5
CUST-004232,2023-01-05,Europe,Basic,Finance,Mid-Market,53.45,24,False,29,4,51.2
CUST-004233,2023-07-16,North America,Enterprise,Retail,Mid-Market,507.17,17,True,-10,0,24.9
CUST-004234,2021-07-29,Asia Pacific,Basic,Technology,Startup,56.87,41,False,31,1,29.8
CUST-004235,2024-02-25,North America,Pro,Finance,Mid-Market,149.48,10,False,21,1,28.5
CUST-004236,2022-04-05,North America,Basic,Finance,Startup,66.98,33,False,24,0,22.7
CUST-004237,2024-02-24,North America,Basic,Manufacturing,Mid-Market,33.35,10,False,21,0,44.7
CUST-004238,2023-03-08,Asia Pacific,Basic,Manufacturing,Startup,33.48,22,False,43,3,28.2
CUST-004239,2022-05-02,Europe,Basic,Finance,Mid-Market,48.84,32,False,40,4,27.3
CUST-004240,2023-11-13,North America,Pro,Manufacturing,SMB,166.44,13,False,10,1,37.2
CUST-004241,2022-08-13,Europe,Basic,Finance,Enterprise,60.6,29,False,30,4,26.2
CUST-004242,2021-04-07,North America,Pro,Technology,SMB,134.07,45,False,4,2,11.6
CUST-004243,2023-02-21,Asia Pacific,Pro,Healthcare,Mid-Market,177.43,22,False,0,1,13.2
CUST-004244,2023-03-05,Europe,Pro,Manufacturing,SMB,154.54,22,False,43,7,20.0
CUST-004245,2023-05-04,North America,Basic,Education,Mid-Market,37.48,20,False,12,4,53.3
CUST-004246,2022-10-03,Asia Pacific,Enterprise,Education,SMB,498.08,27,False,22,4,35.7
CUST-004247,2024-02-05,North America,Basic,Education,Startup,58.67,11,False,39,1,58.9
CUST-004248,2021-04-21,North America,Basic,Healthcare,Mid-Market,61.52,45,False,34,2,38.1
CUST-004249,2021-01-27,Europe,Basic,Finance,Mid-Market,48.34,47,False,63,2,55.1
CUST-004250,2022-05-30,Latin America,Basic,Finance,Startup,54.22,31,False,9,1,26.1
CUST-004251,2022-02-20,North America,Basic,Retail,Startup,47.75,34,True,59,2,35.9
CUST-004252,2023-06-27,North America,Pro,Education,Mid-Market,148.34,18,False,46,1,55.9
CUST-004253,2022-04-07,North America,Basic,Education,Mid-Market,56.25,33,False,50,3,5.3
CUST-004254,2023-01-24,Europe,Basic,Finance,Startup,63.41,23,False,27,0,43.5
CUST-004255,2024-01-25,North America,Pro,Education,Enterprise,137.63,11,True,15,1,23.5
CUST-004256,2022-02-07,Europe,Basic,Finance,Enterprise,46.67,35,False,36,2,35.2
CUST-004257,2022-02-01,Latin America,Basic,Finance,Startup,42.98,35,False,15,4,42.3
CUST-004258,2022-08-26,Europe,Basic,Manufacturing,SMB,38.92,28,False,15,1,39.6
CUST-004259,2023-07-09,North America,Pro,Finance,Mid-Market,138.41,18,False,38,1,50.9
CUST-004260,2021-12-30,North America,Basic,Technology,Enterprise,49.25,36,False,56,2,24.6
CUST-004261,2021-06-02,North America,Basic,Technology,Mid-Market,38.27,43,False,2,1,17.9
CUST-004262,2022-01-18,Asia Pacific,Pro,Technology,SMB,137.94,35,False,61,2,30.1
CUST-004263,2021-12-22,North America,Pro,Technology,Startup,147.21,36,False,10,3,89.8
CUST-004264,2023-11-19,North America,Pro,Healthcare,SMB,139.21,13,False,28,0,35.5
CUST-004265,2021-09-02,Europe,Pro,Retail,Mid-Market,154.09,40,False,29,0,30.9
CUST-004266,2023-02-12,North America,Basic,Retail,SMB,44.21,22,False,25,2,21.1
CUST-004267,2021-03-25,Europe,Basic,Finance,SMB,37.05,45,False,30,3,24.4
CUST-004268,2023-05-28,North America,Basic,Education,Startup,72.26,19,False,37,2,18.2
CUST-004269,2022-07-26,Asia Pacific,Basic,Technology,SMB,27.67,29,False,60,2,44.9
CUST-004270,2024-02-14,Asia Pacific,Basic,Retail,Startup,57.56,10,False,30,1,11.5
CUST-004271,2022-06-26,Europe,Basic,Retail,Startup,52.46,30,False,16,0,42.2
CUST-004272,2021-09-24,Latin America,Pro,Technology,Mid-Market,144.15,39,False,13,4,46.7
CUST-004273,2021-11-26,North America,Pro,Healthcare,Startup,139.92,37,False,41,5,65.8
CUST-004274,2024-04-11,Europe,Basic,Healthcare,SMB,66.28,8,True,51,0,51.1
CUST-004275,2022-06-07,Europe,Pro,Retail,Startup,170.24,31,False,22,0,7.0
CUST-004276,2021-01-12,Europe,Basic,Healthcare,SMB,46.07,48,False,53,5,9.6
CUST-004277,2022-11-08,North America,Basic,Manufacturing,SMB,44.62,26,False,78,2,15.3
CUST-004278,2023-08-14,North America,Pro,Technology,Startup,160.29,16,False,61,3,47.8
CUST-004279,2021-11-14,North America,Basic,Retail,Startup,46.54,38,False,20,2,5.2
CUST-004280,2021-03-23,North America,Basic,Technology,Mid-Market,54.83,45,False,55,1,7.0
CUST-004281,2021-11-11,North America,Basic,Healthcare,Startup,54.58,38,False,53,3,24.0
CUST-004282,2022-10-23,Europe,Enterprise,Technology,Startup,499.37,26,False,36,0,25.8
CUST-004283,2021-04-15,North America,Pro,Healthcare,Mid-Market,150.65,45,False,52,0,19.6
CUST-004284,2022-09-09,North America,Basic,Healthcare,SMB,52.7,28,False,50,2,26.4
CUST-004285,2023-10-02,Europe,Pro,Technology,Mid-Market,138.11,15,False,59,1,5.1
CUST-004286,2024-03-18,Europe,Pro,Healthcare,Startup,142.2,9,False,46,0,51.0
CUST-004287,2024-02-01,Asia Pacific,Pro,Manufacturing,Startup,151.26,11,True,50,0,3.3
CUST-004288,2023-01-04,Europe,Pro,Finance,SMB,144.46,24,False,14,1,26.0
CUST-004289,2021-05-30,North America,Basic,Technology,Enterprise,76.77,43,False,34,3,19.0
CUST-004290,2022-10-13,Asia Pacific,Basic,Finance,Startup,50.33,27,False,20,2,70.0
CUST-004291,2023-12-13,Europe,Pro,Technology,SMB,131.62,12,False,58,1,11.0
CUST-004292,2022-03-27,North America,Pro,Healthcare,Startup,120.86,33,False,7,0,11.3
CUST-004293,2022-01-12,Europe,Pro,Healthcare,Startup,157.21,36,False,-8,4,29.5
CUST-004294,2023-12-03,Asia Pacific,Pro,Retail,Enterprise,150.41,13,False,6,3,16.1
CUST-004295,2021-05-20,North America,Enterprise,Manufacturing,Startup,513.41,44,False,30,1,34.0
CUST-004296,2023-11-01,North America,Enterprise,Retail,Mid-Market,492.56,14,False,-5,3,28.9
CUST-004297,2021-11-23,North America,Enterprise,Finance,Startup,497.79,37,True,-2,4,22.5
CUST-004298,2023-05-02,North America,Pro,Healthcare,Mid-Market,151.79,20,False,48,3,54.5
CUST-004299,2024-01-18,North America,Enterprise,Retail,SMB,497.45,11,False,7,3,43.3
CUST-004300,2024-01-05,Europe,Basic,Healthcare,Mid-Market,46.62,12,False,55,1,21.3
CUST-004301,2023-04-07,North America,Basic,Technology,Startup,56.26,21,False,8,2,18.1
CUST-004302,2021-07-08,Asia Pacific,Basic,Retail,Mid-Market,40.66,42,False,-7,5,46.7
CUST-004303,2022-12-17,Asia Pacific,Pro,Finance,Mid-Market,154.36,24,False,14,1,58.8
CUST-004304,2022-03-30,Europe,Pro,Retail,SMB,167.29,33,False,9,9,41.4
CUST-004305,2022-03-13,Asia Pacific,Pro,Healthcare,Mid-Market,165.55,34,False,9,2,42.9
CUST-004306,2022-11-11,North America,Basic,Education,Mid-Market,30.94,26,False,32,2,4.1
CUST-004307,2022-11-10,Europe,Basic,Education,Mid-Market,44.1,26,False,38,1,14.9
CUST-004308,2023-01-09,Europe,Pro,Manufacturing,SMB,151.91,24,False,62,1,19.6
CUST-004309,2022-08-25,Asia Pacific,Basic,Healthcare,SMB,61.78,28,False,27,0,27.9
CUST-004310,2022-03-24,Asia Pacific,Basic,Technology,Mid-Market,51.1,33,False,40,1,16.3
CUST-004311,2023-12-23,North America,Basic,Retail,Startup,61.8,12,False,8,1,30.0
CUST-004312,2023-08-31,Asia Pacific,Basic,Education,SMB,42.31,16,False,16,2,19.7
CUST-004313,2024-02-24,North America,Pro,Technology,Enterprise,152.3,10,False,61,5,31.8
CUST-004314,2021-01-19,Asia Pacific,Basic,Healthcare,SMB,52.55,48,False,63,2,25.1
CUST-004315,2021-08-23,Latin America,Pro,Technology,SMB,162.13,40,False,66,3,68.6
CUST-004316,2022-12-10,North America,Basic,Healthcare,SMB,58.09,25,False,32,4,16.3
CUST-004317,2023-07-02,Europe,Pro,Manufacturing,Mid-Market,155.9,18,False,8,2,16.1
CUST-004318,2022-05-08,North America,Basic,Retail,Enterprise,57.49,32,False,19,3,35.3
CUST-004319,2022-05-15,North America,Pro,Technology,Enterprise,136.9,32,False,28,3,45.2
CUST-004320,2021-03-23,Europe,Pro,Retail,Mid-Market,147.29,45,False,23,6,19.9
CUST-004321,2022-10-20,Europe,Basic,Technology,SMB,38.95,26,False,37,2,32.5
CUST-004322,2023-02-21,Asia Pacific,Enterprise,Healthcare,Startup,492.47,22,False,50,3,34.8
CUST-004323,2021-08-21,Europe,Pro,Healthcare,Startup,147.26,40,False,14,1,4.2
CUST-004324,2023-03-02,Europe,Basic,Technology,Startup,26.44,22,False,73,2,0.7
CUST-004325,2022-06-10,Asia Pacific,Basic,Manufacturing,Startup,47.62,31,False,36,5,12.9
CUST-004326,2024-01-12,Latin America,Enterprise,Healthcare,Mid-Market,491.17,11,False,62,1,23.4
CUST-004327,2022-08-03,North America,Pro,Finance,Mid-Market,138.44,29,False,43,4,10.6
CUST-004328,2021-02-20,Latin America,Basic,Finance,SMB,49.96,47,True,78,0,6.9
CUST-004329,2023-11-25,North America,Basic,Retail,Enterprise,45.11,13,False,11,2,35.9
CUST-004330,2023-02-07,Asia Pacific,Pro,Finance,Enterprise,152.42,23,False,24,1,10.3
CUST-004331,2023-11-20,North America,Pro,Finance,Mid-Market,142.51,13,False,24,2,47.8
CUST-004332,2023-11-08,North America,Pro,Manufacturing,SMB,147.24,13,False,38,2,25.1
CUST-004333,2023-07-02,North America,Basic,Manufacturing,Startup,73.59,18,True,37,4,30.8
CUST-004334,2023-09-24,Europe,Pro,Education,SMB,155.23,15,False,42,2,31.2
CUST-004335,2021-03-31,North America,Basic,Education,Startup,40.54,45,False,37,1,11.0
CUST-004336,2022-08-31,North America,Basic,Manufacturing,SMB,61.39,28,False,46,3,68.8
CUST-004337,2022-01-30,Europe,Pro,Education,Enterprise,164.48,35,False,25,3,12.8
CUST-004338,2022-10-19,Asia Pacific,Enterprise,Manufacturing,SMB,504.99,26,False,44,5,30.7
CUST-004339,2023-11-19,North America,Basic,Education,Startup,41.18,13,False,91,1,54.7
CUST-004340,2021-06-18,North America,Basic,Healthcare,SMB,59.33,43,True,35,2,22.1
