price,median_income,house_age,avg_rooms,avg_bedrooms,population,avg_occupancy,latitude,longitude,lot_size_sqft,garage_spaces,has_pool,has_basement,distance_to_city,school_rating,property_tax_rate,year_built
179468.6,2.0,44,5.7,0.9,3037,4.4,38.79,-124.42,1653.0,2,0,0,37.2,5,1.39,1980
383831.3,4.11,47,7.0,0.6,2089,1.52,34.7,-114.69,1179.0,4,0,0,0.5,9,1.42,1977
196796.55,2.14,9,4.5,1.4,1815,2.3,35.24,-116.67,2990.0,2,0,1,56.1,8,0.46,2015
400979.29,3.9,34,9.3,2.4,4101,2.01,32.81,-120.17,5456.0,1,0,1,56.6,8,1.13,1990
342099.21,5.36,17,3.4,1.7,3684,3.53,32.66,-118.44,12771.0,2,0,0,43.3,8,1.25,2007
190214.44,2.31,27,5.8,0.7,8318,2.42,37.38,-114.7,2202.0,2,0,0,50.5,6,0.93,1997
312877.1,3.57,29,5.6,0.6,2099,2.54,33.05,-118.38,3265.0,2,1,0,5.4,5,0.72,1995
233960.48,1.71,37,5.5,1.6,262,2.72,34.49,-122.1,1773.0,0,1,0,0.6,6,1.11,1987
294007.85,3.68,43,4.6,0.5,2544,3.45,41.28,-118.48,6591.0,1,1,1,5.0,2,1.39,1981
253493.47,2.94,22,5.6,0.6,11105,2.69,33.29,-115.35,3501.0,0,0,0,6.4,5,1.47,2002
252072.26,3.28,51,4.8,1.3,4108,4.16,35.26,-114.13,3714.0,3,0,0,6.5,7,0.79,1973
287123.44,2.1,24,7.4,0.8,4935,1.69,39.4,-118.37,3181.0,3,0,1,17.1,9,1.29,2000
202351.68,1.4,7,7.9,1.2,1950,1.22,40.9,-122.87,1963.0,1,0,0,29.9,9,0.79,2017
280674.18,3.32,34,4.9,0.9,3753,2.22,32.94,-116.4,4701.0,2,0,0,3.8,8,1.3,1990
199780.61,1.19,48,3.0,1.1,5147,1.78,34.26,-114.03,4985.0,2,0,0,8.9,9,0.97,1976
259623.08,2.39,12,6.0,1.5,1383,3.07,36.18,-119.53,5658.0,2,0,0,7.1,5,1.36,2012
323477.89,3.96,23,5.9,1.4,1211,2.52,35.93,-120.47,5063.0,2,1,1,21.7,8,1.29,2001
304576.25,2.94,15,5.7,1.6,2601,1.44,35.24,-118.7,1851.0,3,0,1,5.7,10,1.7,2009
398565.88,5.93,33,6.3,1.4,3926,1.42,34.8,-122.77,2703.0,3,0,0,0.9,7,1.19,1991
397628.16,4.1,13,7.6,1.5,199,3.22,35.05,-114.3,3700.0,2,0,0,6.1,6,1.33,2011
215900.74,2.09,23,6.7,1.1,1547,4.08,33.77,-115.7,2177.0,1,0,0,6.6,5,1.39,2001
250780.0,2.75,38,6.3,0.4,378,2.15,34.05,-123.31,1683.0,3,0,0,25.9,6,1.06,1986
252664.03,2.67,32,6.6,1.0,1639,2.9,38.26,-114.58,2590.0,2,0,1,11.9,5,1.53,1992
253989.72,1.44,45,5.9,1.3,6986,2.23,35.28,-114.6,3218.0,2,0,1,11.1,8,1.92,1979
188294.11,1.87,50,4.1,1.1,1097,2.82,36.3,-121.18,15860.0,1,0,0,13.7,8,1.12,1974
269265.08,2.17,35,7.7,1.3,1438,5.11,36.41,-118.0,5698.0,2,0,1,12.4,8,0.95,1989
203256.53,1.2,1,5.7,2.1,3070,6.0,33.54,-123.34,2084.0,2,0,0,17.2,7,0.49,2023
245281.44,2.77,47,4.1,0.8,4003,2.46,40.29,-123.62,2070.0,0,1,1,35.1,4,1.87,1977
238701.19,2.46,45,3.8,0.9,3885,2.39,41.59,-119.23,1747.0,2,1,0,31.4,6,1.52,1979
227492.87,1.39,5,4.1,1.7,1862,3.52,35.0,-123.98,4348.0,2,0,1,10.3,8,1.26,2019
261497.75,3.2,13,3.7,1.2,2853,3.14,35.3,-115.31,2463.0,1,0,1,28.1,9,1.46,2011
289723.44,3.62,5,6.5,1.3,2755,3.82,39.08,-114.75,2787.0,3,0,0,29.8,3,0.85,2019
259027.02,2.98,32,5.2,0.8,1029,2.85,33.27,-123.79,2346.0,1,0,0,23.4,5,1.59,1992
352933.6,2.39,51,6.7,0.7,445,2.78,41.12,-124.0,9389.0,0,1,1,0.6,10,1.26,1973
310067.28,3.44,21,7.3,0.5,882,3.53,33.65,-122.18,5718.0,1,0,1,16.3,6,1.11,2003
303372.62,3.57,24,6.9,1.2,5715,3.29,39.45,-114.74,1812.0,2,0,1,5.6,3,1.23,2000
232642.8,3.07,18,6.5,0.6,10620,2.42,35.27,-116.43,1684.0,2,0,0,31.0,5,0.94,2006
288573.91,1.95,21,5.9,0.5,1681,3.15,35.57,-117.4,5454.0,3,1,0,5.0,8,0.96,2003
249387.8,3.04,10,5.2,1.4,5542,3.15,33.84,-116.35,1851.0,1,0,0,37.6,8,0.82,2014
300274.98,4.39,24,5.3,0.8,1425,-0.31,38.64,-122.41,5752.0,4,0,0,14.3,5,1.26,2000
256189.41,2.14,40,6.4,0.5,2390,2.93,40.05,-121.81,4289.0,2,0,1,15.5,4,1.24,1984
309665.01,6.29,47,4.1,0.4,1106,4.08,41.53,-121.16,1882.0,2,0,0,32.8,3,0.65,1977
234560.91,2.2,21,5.4,1.6,4070,2.47,35.65,-118.15,4134.0,2,1,1,63.4,7,0.74,2003
312353.42,2.75,25,4.4,1.0,1084,2.11,38.4,-118.11,3655.0,1,1,1,5.5,8,1.49,1999
307369.79,2.08,23,7.3,0.9,885,2.11,36.44,-122.31,1352.0,1,1,0,1.4,6,1.4,2001
245254.74,2.97,22,6.6,1.2,1876,3.39,37.8,-119.91,2989.0,3,0,0,19.3,3,1.08,2002
243297.44,1.35,4,8.7,1.1,3475,1.82,34.05,-117.25,2496.0,1,0,0,1.1,7,1.46,2020
217801.38,2.18,34,4.4,0.8,2060,3.29,38.03,-121.25,3583.0,1,0,0,11.4,5,0.69,1990
212477.17,1.76,6,4.5,0.9,1242,3.19,40.57,-123.71,2744.0,2,0,0,6.4,5,1.48,2018
332545.76,2.87,28,5.6,1.5,880,1.4,40.7,-122.43,3597.0,2,1,1,7.4,8,0.44,1996
241901.27,4.05,31,4.4,1.5,468,4.13,37.09,-122.77,2189.0,2,0,1,4.0,7,1.16,1993
256089.21,3.52,35,6.3,0.7,1255,4.5,34.74,-117.86,2810.0,1,0,0,18.0,6,1.49,1989
201180.9,1.05,39,5.4,1.7,1599,3.3,40.45,-123.78,1541.0,0,1,0,12.7,7,1.31,1985
394723.89,6.15,42,4.8,2.1,2816,3.05,41.99,-115.21,2438.0,3,0,0,45.7,5,1.55,1982
299223.06,3.06,23,7.1,1.0,710,2.4,36.08,-123.61,2414.0,2,0,1,6.6,7,1.14,2001
188580.04,1.99,6,2.7,0.9,3085,2.45,41.28,-118.22,1452.0,1,0,0,7.5,8,1.18,2018
293155.28,2.89,16,6.3,0.7,1124,2.48,41.84,-114.74,3073.0,2,1,1,2.7,6,1.57,2008
283664.57,2.92,2,4.7,0.8,1198,3.89,36.26,-123.84,6701.0,1,0,0,14.2,6,1.52,2022
240768.17,2.08,24,6.7,1.3,4909,3.69,39.3,-120.48,2090.0,2,0,1,1.5,5,1.08,2000
303760.49,2.94,17,7.1,2.3,249,0.63,38.02,-121.06,5338.0,3,0,1,51.7,6,1.32,2007
158096.37,2.13,45,2.1,1.5,677,1.22,39.36,-120.89,3437.0,2,0,1,36.1,6,0.99,1979
185987.36,2.31,1,5.2,0.9,1875,2.01,33.96,-118.2,1118.0,2,0,0,18.0,6,1.57,2023
294004.23,2.07,6,5.6,0.9,1800,2.44,35.98,-121.75,10234.0,3,1,1,5.7,3,1.19,2018
181316.83,1.53,5,2.0,0.8,463,3.52,33.1,-124.21,1887.0,3,1,0,6.6,4,1.31,2019
318413.65,2.88,45,5.8,1.6,1217,2.35,38.33,-114.4,3015.0,2,0,1,1.4,10,1.13,1979
292546.92,3.44,50,4.7,1.0,3890,3.5,41.3,-116.64,3611.0,2,0,1,4.3,6,0.23,1974
279604.01,3.34,29,3.7,1.3,713,4.92,37.82,-123.08,2931.0,2,1,1,6.5,8,0.92,1995
307080.72,3.77,12,4.5,1.0,4292,2.3,33.17,-119.72,4488.0,2,0,1,8.9,8,0.75,2012
299955.91,3.09,39,4.3,2.2,1019,1.9,41.34,-123.84,5504.0,2,0,1,9.4,7,1.29,1985
234612.7,2.2,47,4.6,0.8,404,1.65,33.76,-124.21,1898.0,2,1,0,32.5,6,0.46,1977
357880.41,3.8,3,5.8,0.7,3481,1.76,40.89,-124.0,2667.0,2,1,0,9.0,8,1.29,2021
252158.47,1.58,48,7.0,0.9,2209,3.67,39.29,-116.56,2129.0,2,0,1,47.3,7,0.88,1976
267549.25,1.9,1,5.4,1.3,559,3.91,38.55,-119.83,2122.0,2,0,1,1.3,8,1.31,2023
334870.16,1.85,27,7.2,1.8,1171,3.75,38.08,-115.63,3152.0,2,1,1,3.6,10,1.21,1997
262763.77,4.19,48,3.9,1.3,7186,1.74,33.75,-121.3,4903.0,3,0,0,7.4,6,1.17,1976
325301.41,3.96,24,5.7,1.5,3061,2.54,37.26,-116.36,1328.0,2,0,1,32.9,6,1.52,2000
382619.47,3.3,44,8.7,1.4,4412,2.54,34.37,-123.68,2764.0,3,1,0,2.0,8,1.51,1980
346159.43,4.17,19,3.1,0.3,727,5.06,37.93,-117.83,1953.0,3,1,0,6.6,9,1.59,2005
222951.49,1.91,8,3.1,1.1,4818,3.36,36.75,-120.71,4083.0,2,1,0,1.8,5,0.98,2016
322749.3,3.13,44,7.4,0.9,578,3.13,38.96,-121.59,3896.0,0,0,1,22.3,9,0.85,1980
311044.98,2.59,47,5.8,1.0,593,3.33,41.83,-115.94,4868.0,1,1,1,5.0,9,1.51,1977
301015.28,3.81,2,4.6,0.7,3526,2.48,35.93,-123.95,1592.0,3,0,0,8.5,6,0.99,2022
246465.4,2.6,30,3.8,1.5,623,3.48,38.36,-114.53,3543.0,3,0,0,25.5,5,0.77,1994
264811.76,2.33,30,5.4,1.1,6087,2.43,40.71,-116.25,2866.0,2,0,1,2.8,6,0.83,1994
312201.52,3.37,49,5.7,1.1,663,4.71,33.38,-120.77,1299.0,1,1,1,44.1,5,1.25,1975
332431.79,3.86,39,5.7,1.0,830,1.95,40.1,-114.09,1396.0,3,1,0,7.5,3,1.13,1985
264102.09,2.08,45,3.8,0.8,4548,3.23,34.77,-122.37,2371.0,2,1,0,6.0,8,1.52,1979
287474.66,2.65,32,5.0,0.2,1100,3.8,37.63,-120.27,2983.0,4,0,1,3.2,7,0.79,1992
209249.01,1.78,1,4.6,1.2,3415,2.9,41.92,-115.21,5460.0,2,0,0,9.5,7,0.75,2023
154487.75,1.0,38,6.5,1.2,741,3.15,41.85,-114.03,2563.0,3,0,0,59.2,5,1.12,1986
282797.86,2.95,13,3.9,1.4,1449,2.76,35.5,-121.99,3579.0,2,1,1,10.1,7,0.61,2011
230500.67,3.47,11,5.6,1.1,3270,1.9,33.75,-116.7,3114.0,0,0,0,9.0,6,1.05,2013
346114.35,3.02,10,9.5,0.6,919,5.08,41.41,-121.29,1874.0,1,1,1,0.1,7,1.46,2014
200711.15,1.25,48,3.8,0.7,4097,2.57,40.99,-116.45,2347.0,4,0,1,5.1,3,1.83,1976
304848.12,2.36,26,4.4,1.8,1355,1.43,38.35,-123.18,3019.0,2,1,1,3.9,9,1.08,1998
203561.68,1.12,20,5.4,1.3,1990,2.13,32.81,-120.97,1604.0,1,0,0,0.6,8,1.05,2004
337315.89,4.7,17,1.1,1.5,810,4.59,39.64,-123.71,3975.0,3,0,0,8.9,8,1.23,2007
201216.72,1.76,17,3.4,1.6,976,5.73,34.03,-119.34,6142.0,3,0,0,2.2,7,1.4,2007
368067.02,4.49,4,6.0,0.6,920,3.45,41.46,-117.13,6641.0,2,0,1,10.5,5,1.52,2020
315318.94,3.97,5,5.2,0.9,1110,3.95,36.63,-120.52,4209.0,2,0,0,9.1,4,1.01,2019
248361.98,1.9,23,7.1,1.4,6228,5.22,38.34,-118.05,3531.0,2,0,0,3.8,6,1.52,2001
206262.66,1.73,46,5.1,0.7,4432,1.85,35.17,-118.52,1177.0,3,0,1,24.0,6,1.05,1978
242505.46,3.13,10,5.0,0.9,2595,3.47,37.01,-121.41,1795.0,1,0,0,39.2,8,1.68,2014
189732.96,1.94,46,4.4,0.8,1067,5.19,39.67,-119.39,1498.0,2,0,0,2.2,4,1.48,1978
332185.07,2.83,28,5.0,0.7,921,4.01,37.17,-123.78,2349.0,2,0,1,1.5,8,0.96,1996
236366.6,2.24,33,3.7,1.0,832,2.67,40.55,-119.67,4373.0,2,1,0,6.3,6,1.23,1991
216346.78,1.33,43,5.3,0.9,1417,3.43,39.27,-119.69,3401.0,1,0,1,14.1,8,1.07,1981
179864.95,1.11,26,4.0,0.9,2262,5.24,33.23,-124.2,3593.0,2,0,1,15.0,7,1.38,1998
250536.37,2.98,50,3.7,1.2,2955,3.18,38.26,-119.1,3775.0,2,0,0,14.7,3,1.11,1974
223262.1,2.17,48,4.5,1.6,1829,1.89,38.32,-116.75,2052.0,3,0,0,12.9,7,0.98,1976
219931.15,2.18,29,6.2,1.5,2842,3.73,36.12,-119.75,2663.0,2,0,0,7.3,6,1.36,1995
261240.76,3.59,27,5.7,1.2,3822,1.92,35.57,-117.72,3315.0,1,0,0,22.8,7,1.3,1997
364112.01,4.35,18,6.5,1.9,1342,2.12,33.1,-118.91,5202.0,1,1,0,45.9,8,0.81,2006
231464.45,2.44,40,4.1,1.4,4353,2.44,36.74,-116.26,2792.0,4,0,0,13.4,5,1.61,1984
263870.73,2.37,10,5.5,1.5,823,2.98,35.7,-119.1,2652.0,4,0,0,3.7,2,1.47,2014
322468.02,3.32,42,8.1,1.0,2890,1.99,41.54,-121.02,1492.0,1,0,0,12.4,5,1.43,1982
242628.62,1.58,5,7.6,0.9,1854,3.49,38.9,-115.81,1984.0,3,0,1,21.1,4,1.14,2019
227149.11,2.97,10,3.6,1.3,2080,2.58,36.87,-123.79,3341.0,2,0,0,26.6,6,0.87,2014
257855.28,3.39,50,4.0,1.6,1347,3.98,39.67,-121.46,2739.0,3,0,1,19.0,5,1.55,1974
309457.78,3.57,21,8.0,1.2,4904,3.05,39.9,-118.29,1432.0,1,0,1,33.2,3,0.99,2003
164978.27,1.25,24,6.2,0.8,1115,2.82,37.06,-115.51,1418.0,2,0,0,45.6,8,0.94,2000
249374.75,2.0,38,5.2,0.5,5486,2.86,33.22,-123.74,1745.0,2,1,1,10.2,5,1.26,1986
242527.5,1.91,3,5.0,0.3,5514,4.75,39.92,-123.49,2589.0,3,1,0,11.7,6,0.66,2021
253750.26,2.83,40,5.8,1.1,2593,4.06,33.36,-121.53,4852.0,3,0,0,6.2,1,1.29,1984
298422.17,3.29,31,5.9,1.5,1407,1.29,40.55,-120.88,3395.0,1,1,0,16.1,8,0.97,1993
384165.97,4.95,41,4.7,-0.1,924,2.4,35.67,-115.64,1844.0,4,1,0,13.6,7,1.15,1983
290636.71,2.23,37,5.3,0.8,366,3.12,38.56,-114.43,2090.0,2,0,1,3.0,9,1.44,1987
256044.96,2.23,2,4.6,0.7,2784,0.39,39.53,-124.32,3797.0,3,0,1,17.8,3,1.58,2022
346961.48,4.31,2,5.8,1.3,743,3.51,32.83,-124.34,3531.0,3,1,1,24.5,4,1.53,2022
269932.48,3.06,39,4.4,0.8,831,1.98,36.15,-115.42,2114.0,2,0,0,3.0,5,1.62,1985
264765.54,4.51,49,3.6,0.5,2809,2.12,38.24,-123.08,941.0,2,0,1,2.7,9,1.19,1975
325539.12,3.05,42,7.7,0.8,1281,2.16,40.56,-120.94,3474.0,4,0,0,15.3,6,0.48,1982
173832.04,1.71,44,5.4,0.7,2151,4.51,39.32,-121.61,2513.0,0,0,0,1.9,5,1.14,1980
325789.17,1.59,34,8.0,1.1,2613,3.73,41.01,-121.54,7089.0,3,1,1,24.9,8,1.4,1990
177333.61,1.46,42,2.6,1.0,6527,2.46,33.29,-121.05,2512.0,3,0,0,15.4,6,1.02,1982
294542.08,3.54,20,3.3,1.3,2119,2.33,33.18,-120.97,2944.0,2,0,1,0.5,6,1.08,2004
353893.6,4.37,33,6.2,1.1,1164,3.2,39.28,-117.99,2680.0,3,1,0,22.1,8,0.83,1991
349255.44,5.7,4,5.4,1.6,1702,4.91,36.29,-117.9,3710.0,2,0,0,10.7,6,1.41,2020
246761.29,3.81,45,3.8,0.9,1138,2.69,37.08,-119.01,3634.0,2,0,0,10.3,1,1.0,1979
397518.44,4.33,44,7.2,1.4,8133,0.76,38.24,-115.49,1704.0,2,1,1,5.6,10,1.12,1980
220231.01,2.16,11,4.2,1.3,2435,3.2,41.87,-115.62,1533.0,1,0,1,5.0,5,1.37,2013
275649.62,1.71,42,7.3,1.0,2886,3.33,33.14,-122.22,5174.0,3,1,0,10.4,5,1.18,1982
317183.99,3.82,47,5.4,1.4,5334,3.44,33.53,-118.79,2358.0,2,0,0,0.0,4,1.67,1977
260527.93,3.21,5,3.9,0.7,917,2.95,40.38,-116.27,3918.0,2,1,1,23.8,4,1.08,2019
224251.98,2.84,25,4.5,1.7,577,3.16,32.69,-115.4,2510.0,3,0,0,23.0,7,0.66,1999
303961.87,3.17,49,7.6,0.7,1775,1.82,36.78,-121.82,1172.0,2,0,0,20.0,9,1.41,1975
298466.81,3.09,37,5.1,0.4,578,4.31,39.85,-119.31,5992.0,2,1,0,13.8,8,1.21,1987
403811.3,4.54,34,7.0,0.4,1301,2.37,34.36,-118.99,4424.0,3,1,0,5.3,8,1.41,1990
385867.52,4.56,9,7.6,1.1,316,2.69,34.28,-117.15,3914.0,2,0,1,16.1,6,1.07,2015
347891.69,3.38,6,5.4,0.8,613,3.47,35.45,-121.03,1852.0,3,1,1,2.1,8,1.29,2018
302565.95,3.81,18,5.2,1.2,4809,3.25,33.93,-121.42,4258.0,2,0,1,4.6,7,1.12,2006
284907.55,3.34,14,4.9,0.5,2499,4.89,38.95,-117.09,3419.0,1,0,0,0.7,7,0.75,2010
288856.77,2.26,19,6.0,1.3,7616,4.57,34.4,-120.31,2086.0,0,1,0,29.4,10,1.4,2005
345322.45,3.68,14,7.8,1.2,1763,2.41,34.66,-124.46,2604.0,3,0,1,26.4,7,1.37,2010
213547.65,1.56,40,3.7,0.9,1710,5.37,37.96,-114.65,2876.0,2,0,1,9.0,9,1.51,1984
380537.37,4.14,17,5.8,1.4,2148,4.14,41.69,-122.93,2222.0,3,0,1,8.6,7,0.46,2007
163752.86,1.69,35,5.8,1.4,31918,3.16,41.18,-122.94,3488.0,1,0,0,39.1,4,1.2,1989
283125.38,3.05,29,2.8,1.1,4196,2.2,40.71,-115.91,4589.0,2,1,1,16.9,10,1.06,1995
212874.18,1.94,42,4.2,1.5,922,2.92,37.54,-120.98,2368.0,1,0,0,18.5,8,1.48,1982
286913.95,3.39,17,4.5,1.7,2504,0.7,35.33,-121.05,2825.0,3,0,0,6.7,4,1.24,2007
306346.37,2.68,43,6.6,0.7,2042,3.65,39.2,-117.96,2819.0,3,0,0,5.2,8,1.09,1981
228133.09,1.44,8,6.9,1.7,3218,1.42,36.2,-123.88,4516.0,4,1,0,1.8,6,1.68,2016
242488.45,3.22,1,2.7,0.7,8091,3.59,39.89,-122.01,3268.0,2,0,0,1.1,8,1.78,2023
190073.18,2.16,45,6.5,1.5,2893,2.43,32.65,-123.94,4990.0,1,0,0,35.4,5,1.66,1979
348214.85,3.87,36,6.3,1.6,1343,3.15,37.53,-121.44,2147.0,3,0,0,35.5,9,1.31,1988
299379.86,2.72,7,6.4,1.0,8034,2.26,35.7,-115.37,2965.0,2,0,1,3.9,5,1.07,2017
309722.11,3.18,46,5.7,1.1,636,2.13,34.87,-114.95,3976.0,3,0,0,0.6,10,1.81,1978
261057.3,1.85,5,6.9,1.0,1455,3.88,38.79,-121.25,4237.0,4,0,0,6.4,8,1.61,2019
236133.05,2.15,24,7.3,0.7,3718,2.25,38.75,-122.53,2469.0,1,0,0,45.5,10,1.46,2000
240538.09,2.26,28,3.0,0.8,960,1.92,32.85,-123.08,2931.0,1,0,0,5.5,8,1.09,1996
310365.22,3.83,43,5.4,1.3,1734,1.74,41.5,-120.36,1978.0,3,0,1,30.1,8,0.86,1981
321112.33,5.32,17,5.1,1.5,1031,4.03,35.94,-115.82,1135.0,3,0,0,25.4,4,0.84,2007
142540.21,1.97,37,4.6,1.1,1753,1.66,41.22,-115.55,2550.0,2,0,0,43.3,1,1.21,1987
340237.54,4.18,20,4.8,0.6,1033,3.01,38.05,-124.02,2555.0,3,0,0,10.3,3,1.37,2004
218415.51,1.14,3,5.8,0.5,1926,5.66,38.7,-122.3,2416.0,4,1,0,38.3,6,0.61,2021
207059.32,1.69,37,3.6,1.0,1388,2.17,41.62,-122.37,1737.0,2,1,1,20.3,6,1.5,1987
236363.09,1.85,26,6.5,0.8,5228,2.06,40.31,-115.8,3951.0,3,1,1,30.4,5,0.75,1998
164691.75,1.58,15,4.9,1.7,2461,4.3,33.83,-119.71,4209.0,2,0,0,19.8,2,1.13,2009
242356.46,1.44,51,6.8,0.7,3263,1.58,32.55,-120.63,2887.0,1,0,0,9.3,8,1.58,1973
221126.02,3.21,48,4.6,1.4,2029,4.3,35.43,-114.46,1986.0,2,1,0,37.7,5,1.87,1976
238922.79,2.5,8,4.5,0.8,1277,2.54,37.14,-114.78,2233.0,3,0,1,24.2,10,1.24,2016
247946.88,3.16,13,4.1,1.0,2363,4.08,39.46,-119.88,2938.0,2,0,1,15.4,4,1.16,2011
285983.51,3.58,48,4.6,1.2,2126,3.53,38.78,-123.15,4561.0,2,0,0,9.9,6,1.17,1976
322211.68,3.02,3,4.3,1.4,260,3.69,35.47,-122.7,1536.0,4,1,1,1.5,7,1.17,2021
281010.61,3.54,1,6.2,1.3,1857,2.47,37.65,-123.32,2259.0,3,0,0,25.3,5,1.44,2023
290311.2,2.64,9,7.1,0.8,3095,2.53,38.68,-117.35,3210.0,1,1,0,8.1,7,1.02,2015
221128.26,1.69,31,6.1,1.2,1019,2.37,37.38,-118.68,4350.0,2,0,1,6.7,4,1.01,1993
314151.62,4.15,41,5.4,0.9,3619,4.59,39.05,-118.66,1541.0,4,0,1,3.9,1,1.0,1983
233395.59,2.15,26,6.2,0.4,2403,3.01,37.11,-123.47,2062.0,2,0,0,11.7,8,1.51,1998
232391.89,1.87,17,5.4,1.2,1316,5.34,37.53,-116.17,932.0,3,0,0,26.6,9,1.34,2007
295019.21,2.53,34,5.5,1.7,2789,3.28,41.44,-118.88,5737.0,1,0,1,5.1,7,1.31,1990
204613.57,1.89,9,5.0,1.9,1346,2.78,36.2,-123.54,1713.0,2,0,0,38.0,5,1.76,2015
231227.52,2.3,51,6.8,1.3,2256,2.74,39.68,-116.66,3820.0,3,0,0,7.6,6,1.39,1973
178533.45,3.12,13,1.7,1.2,1468,2.16,35.68,-114.2,6091.0,2,0,0,52.3,7,1.82,2011
250885.36,3.12,5,2.3,-0.2,2805,3.27,35.65,-119.87,6016.0,3,1,0,16.9,2,1.61,2019
212840.14,1.9,41,7.0,2.5,5310,2.89,41.3,-123.29,1209.0,0,0,0,6.9,3,0.89,1983
229119.56,2.24,13,5.2,1.8,1275,2.26,39.14,-123.44,4951.0,3,0,0,61.7,10,1.51,2011
420669.83,4.18,1,6.9,1.5,3721,2.93,41.33,-124.23,4480.0,2,1,0,13.5,8,1.63,2023
328220.57,3.32,25,4.6,1.1,1423,2.4,41.95,-116.41,4819.0,3,0,0,22.0,8,0.81,1999
475493.9,6.23,47,8.0,-0.0,1432,3.34,32.5,-117.21,989.0,4,0,1,9.0,4,1.4,1977
291246.85,4.36,4,5.3,1.2,1317,3.86,41.84,-118.37,2216.0,3,0,0,1.9,5,0.75,2020
280120.54,4.3,36,6.2,1.1,468,2.25,33.46,-116.46,1275.0,1,0,0,49.9,6,1.29,1988
220847.25,1.56,10,4.8,0.4,2698,2.45,33.17,-114.01,2347.0,2,0,0,5.8,5,1.54,2014
302970.19,3.69,28,4.2,1.3,2269,1.92,39.79,-120.28,4465.0,2,0,0,37.5,8,0.94,1996
216677.18,2.66,6,2.9,1.7,2059,4.36,35.83,-117.09,7920.0,3,0,0,35.7,7,1.41,2018
282863.09,2.18,27,6.7,1.3,6270,0.87,41.22,-120.54,4566.0,2,0,1,1.5,5,0.75,1997
335888.4,2.91,12,6.1,1.3,6847,2.21,37.67,-120.8,3645.0,2,1,0,1.8,8,1.3,2012
324257.85,3.97,48,5.6,1.3,5147,3.85,36.17,-115.57,2307.0,2,0,0,14.2,7,1.31,1976
310713.43,3.32,3,3.8,0.9,1497,2.24,33.2,-118.46,2260.0,2,1,0,0.5,5,1.24,2021
218674.78,1.91,46,7.6,1.5,1438,2.2,36.91,-123.23,3678.0,3,0,0,8.2,9,0.99,1978
337560.89,3.66,33,5.7,1.9,800,3.81,35.14,-120.26,2816.0,4,0,1,11.3,5,1.43,1991
299148.53,2.11,10,6.6,1.1,1899,0.28,33.23,-116.14,3972.0,3,1,0,3.3,8,1.44,2014
298744.27,2.96,31,5.5,0.7,1820,3.03,38.87,-114.63,2788.0,2,1,1,22.1,6,1.77,1993
234671.3,2.41,15,3.9,0.4,2781,2.34,41.78,-118.05,6185.0,2,0,1,8.5,8,1.99,2009
281278.09,2.49,7,7.0,1.4,768,2.36,36.1,-120.36,4914.0,3,0,1,8.3,6,0.89,2017
309339.02,3.69,36,6.2,1.4,1340,4.28,35.32,-121.85,1950.0,2,0,1,4.0,5,1.0,1988
255325.62,1.79,14,5.2,1.3,465,2.98,33.35,-120.07,4368.0,3,0,1,32.8,10,1.1,2010
384611.77,5.92,48,6.2,1.0,1019,1.62,34.62,-118.56,3389.0,2,1,0,0.2,8,1.22,1976
228570.49,1.31,14,6.7,1.2,3692,1.22,35.21,-124.45,2076.0,1,0,0,0.1,8,1.17,2010
270422.98,2.14,3,6.5,0.8,749,2.93,35.77,-121.68,8392.0,3,1,0,80.9,6,1.32,2021
297314.66,3.15,49,2.9,0.7,7296,1.35,38.52,-117.45,3471.0,2,0,1,0.3,6,0.96,1975
263105.24,3.43,46,3.3,0.6,4052,4.45,33.59,-117.43,3556.0,1,1,0,2.5,4,1.06,1978
256177.01,2.61,50,6.6,0.6,2699,1.68,33.06,-117.64,4425.0,2,0,1,32.2,6,0.47,1974
253914.65,2.66,3,4.5,1.4,5254,2.99,41.34,-114.53,3961.0,2,0,0,14.3,10,1.26,2021
278484.1,3.2,22,3.9,1.0,1641,0.67,40.09,-118.53,4869.0,3,0,0,14.7,7,0.97,2002
311736.57,2.48,19,6.1,0.8,1002,0.73,35.14,-121.67,1616.0,3,1,0,9.7,8,1.08,2005
333068.28,4.75,35,3.9,0.4,1674,2.75,38.57,-115.98,6016.0,1,0,1,2.4,8,1.5,1989
270861.45,3.8,12,4.8,1.4,457,6.84,38.13,-120.41,3629.0,0,0,1,6.9,5,1.04,2012
318603.69,3.85,5,6.8,1.6,4687,2.33,39.56,-121.99,3371.0,3,1,1,19.0,3,1.3,2019
190854.87,1.85,10,3.2,0.6,1367,3.83,40.66,-118.65,2053.0,4,0,0,10.0,4,1.61,2014
255578.03,2.63,41,3.4,1.0,988,2.41,35.9,-121.47,1899.0,4,0,0,19.6,8,1.39,1983
203053.17,2.41,33,3.1,0.6,1083,4.22,38.78,-120.34,1876.0,2,0,0,0.1,7,1.62,1991
202801.77,1.82,13,4.2,1.0,1832,2.89,40.12,-117.22,2342.0,2,0,0,16.0,9,1.71,2011
281917.47,3.14,35,5.6,1.4,1989,1.5,39.14,-114.04,3071.0,4,0,0,13.5,6,1.2,1989
155908.76,2.19,51,4.6,1.9,1608,2.7,41.26,-117.73,1517.0,2,0,0,55.0,4,1.26,1973
382465.29,3.53,32,7.8,0.9,1602,0.86,37.2,-121.6,7207.0,2,0,0,35.6,10,1.37,1992
