applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,property_area,credit_score,age,loan_approved,approval_probability
APP-006988,Female,Yes,1,Graduate,No,4183.27,1516.03,126906.11,300,1,Semiurban,670,37,0,0.8008
APP-006989,Male,Yes,0,Graduate,No,1594.39,784.09,142290.46,240,0,Semiurban,693,65,0,0.2593
APP-006990,Female,No,2,Graduate,No,3461.73,0.0,199992.72,240,1,Urban,651,22,0,0.7374
APP-006991,Male,Yes,0,Not Graduate,No,11017.92,1116.31,170910.71,60,0,Semiurban,550,45,1,0.329
APP-006992,Female,Yes,1,Graduate,No,3965.43,1574.99,168905.84,24,0,Urban,567,33,0,0.3194
APP-006993,Male,Yes,0,Not Graduate,No,2811.59,839.21,74288.11,180,0,Urban,718,59,0,0.5709
APP-006994,Male,Yes,0,Graduate,No,6127.75,1903.06,106285.5,120,1,Rural,574,48,0,0.6334
APP-006995,Female,Yes,0,Not Graduate,No,15157.98,1067.88,45165.72,24,1,Rural,738,62,0,0.9028
APP-006996,Male,Yes,2,Not Graduate,No,4124.05,654.45,68272.14,300,1,Semiurban,804,26,0,0.6631
APP-006997,Female,No,2,Graduate,No,2550.5,0.0,111014.53,24,1,Rural,646,23,0,0.6067
APP-006998,Female,Yes,1,Not Graduate,No,3906.7,565.86,86831.58,12,0,Urban,659,55,1,0.4319
APP-006999,Male,Yes,0,Graduate,No,8349.42,966.29,91195.46,120,0,Rural,743,38,0,0.4798
APP-007000,Male,No,2,Graduate,Yes,3482.14,0.0,181297.54,180,1,Urban,658,31,0,0.752
APP-007001,Male,No,2,Graduate,Yes,3714.87,0.0,33939.29,180,1,Semiurban,614,40,1,0.6571
APP-007002,Female,Yes,0,Not Graduate,No,8524.89,1766.39,143969.33,120,0,Semiurban,653,25,0,0.3754
APP-007003,Male,Yes,0,Not Graduate,No,3896.56,1638.66,193509.5,300,1,Rural,654,39,0,0.5971
APP-007004,Female,No,1,Graduate,No,10220.5,0.0,114423.45,120,1,Semiurban,737,42,1,0.7715
APP-007005,Female,Yes,2,Graduate,No,1574.44,1041.34,108715.7,240,1,Urban,620,39,1,0.6195
APP-007006,Male,Yes,1,Graduate,No,4791.82,466.75,146233.37,120,1,Urban,752,67,0,0.6396
APP-007007,Female,Yes,0,Graduate,No,11907.99,1574.62,112542.39,120,1,Semiurban,748,36,0,0.6518
APP-007008,Female,No,1,Graduate,No,15926.29,0.0,82429.35,300,1,Rural,606,44,0,0.6976
APP-007009,Male,Yes,0,Graduate,No,2844.84,2465.48,175110.68,240,0,Semiurban,763,61,0,0.6369
APP-007010,Male,No,0,Graduate,No,3105.32,0.0,56181.6,180,1,Rural,506,24,0,0.7428
APP-007011,Female,Yes,2,Not Graduate,No,11678.52,2966.21,81657.96,60,1,Urban,612,35,1,0.7135
APP-007012,Male,No,0,Graduate,No,2961.22,0.0,83293.2,60,1,Semiurban,571,45,1,0.6276
APP-007013,Male,Yes,1,Not Graduate,No,2671.39,1337.47,93453.34,84,1,Semiurban,784,64,1,0.7582
APP-007014,Male,Yes,0,Graduate,No,2703.57,6379.02,86502.27,180,1,Rural,718,55,0,0.6219
APP-007015,Female,Yes,0,Not Graduate,No,2143.94,1259.03,50784.75,36,1,Rural,657,34,1,0.5748
APP-007016,Female,Yes,0,Graduate,No,1919.22,523.85,140966.7,180,1,Urban,744,69,1,0.7478
APP-007017,Female,Yes,1,Graduate,No,3252.65,1603.98,138017.46,180,1,Semiurban,677,39,1,0.6788
APP-007018,Male,No,3+,Not Graduate,No,1370.86,0.0,83827.39,300,1,Urban,850,58,0,0.6943
APP-007019,Female,No,1,Not Graduate,No,2536.99,0.0,130801.07,120,1,Semiurban,775,56,0,0.6796
APP-007020,Female,Yes,0,Graduate,No,9369.9,814.22,175394.48,300,1,Rural,801,27,1,0.7989
APP-007021,Male,Yes,3+,Graduate,No,6210.94,2481.49,94205.91,180,1,Semiurban,595,50,0,0.7378
APP-007022,Male,Yes,0,Graduate,No,2603.15,456.19,139956.45,120,1,Semiurban,841,39,0,0.7201
APP-007023,Female,No,0,Graduate,No,4264.01,0.0,91025.96,180,0,Semiurban,628,69,0,0.2995
APP-007024,Female,Yes,2,Graduate,Yes,3448.24,1334.23,131785.25,36,1,Rural,545,45,1,0.6584
APP-007025,Female,No,3+,Graduate,No,2321.84,0.0,232857.12,300,0,Rural,643,36,0,0.4149
APP-007026,Female,Yes,2,Graduate,No,915.89,517.01,136766.28,240,0,Urban,759,67,0,0.563
APP-007027,Female,Yes,0,Graduate,No,2135.56,1169.24,88300.9,180,1,Urban,666,60,1,0.7245
APP-007028,Male,Yes,0,Graduate,No,3040.43,1851.89,100493.98,240,1,Urban,695,28,0,0.6691
APP-007029,Female,Yes,1,Not Graduate,No,16344.53,4233.12,79259.0,120,1,Urban,603,38,1,0.7414
APP-007030,Female,No,2,Graduate,No,5309.9,0.0,100396.02,180,1,Rural,691,48,0,0.6589
APP-007031,Female,No,0,Graduate,No,3438.08,0.0,77754.2,120,1,Rural,717,36,0,0.7479
APP-007032,Male,No,2,Graduate,No,4944.44,0.0,96210.59,360,1,Rural,676,39,1,0.6833
APP-007033,Female,No,1,Graduate,Yes,4245.07,0.0,46820.17,240,0,Semiurban,671,62,0,0.3987
APP-007034,Female,Yes,1,Graduate,No,2401.43,981.65,83237.2,300,1,Semiurban,682,37,0,0.8683
APP-007035,Male,Yes,0,Graduate,No,3524.18,776.05,94174.47,120,1,Urban,680,65,1,0.69
APP-007036,Male,No,0,Not Graduate,No,2953.36,0.0,183008.87,180,1,Semiurban,786,33,1,0.7006
APP-007037,Female,No,0,Not Graduate,No,1469.9,0.0,142843.08,84,1,Rural,772,27,0,0.7413
APP-007038,Male,No,1,Not Graduate,Yes,2606.43,0.0,99814.7,12,0,Rural,791,47,0,0.3372
APP-007039,Female,Yes,1,Graduate,No,3441.97,4158.48,60571.81,84,1,Semiurban,650,30,0,0.7418
APP-007040,Female,Yes,0,Graduate,No,4770.22,2858.28,96263.08,300,0,Urban,580,54,0,0.3244
APP-007041,Male,Yes,2,Not Graduate,No,3723.01,4685.2,86200.31,180,1,Semiurban,633,56,0,0.7671
APP-007042,Female,No,2,Graduate,No,6517.2,0.0,75320.66,60,1,Urban,639,45,1,0.8069
APP-007043,Female,No,0,Graduate,No,3234.35,0.0,134825.44,180,1,Rural,568,26,0,0.7839
APP-007044,Male,Yes,0,Graduate,No,7950.03,2195.19,78460.94,240,1,Rural,701,44,0,0.7785
APP-007045,Male,Yes,0,Not Graduate,No,4119.97,4991.21,89733.15,180,1,Rural,721,38,1,0.7306
APP-007046,Female,Yes,1,Graduate,No,4835.74,1309.05,56532.71,300,1,Rural,583,43,0,0.7446
APP-007047,Male,Yes,1,Graduate,No,4338.19,4715.03,102298.48,300,1,Urban,576,26,0,0.735
APP-007048,Male,Yes,1,Not Graduate,No,2742.68,6394.13,140569.14,180,0,Urban,646,49,1,0.4441
APP-007049,Male,No,1,Not Graduate,No,5404.09,0.0,77273.95,36,1,Urban,781,45,1,0.6903
APP-007050,Male,No,0,Graduate,No,2569.71,0.0,151555.44,240,1,Semiurban,531,37,0,0.567
APP-007051,Male,No,0,Not Graduate,No,2063.12,0.0,146737.72,120,1,Rural,749,66,0,0.5856
APP-007052,Female,Yes,0,Graduate,No,4298.03,2852.49,85947.76,240,1,Urban,697,44,0,0.6864
APP-007053,Female,Yes,0,Not Graduate,No,3510.18,2844.02,165630.47,120,1,Semiurban,446,31,1,0.4409
APP-007054,Male,No,0,Graduate,No,2291.13,0.0,155750.12,120,1,Urban,638,46,0,0.7492
APP-007055,Male,Yes,1,Graduate,No,3873.3,3633.8,127101.44,180,0,Semiurban,625,54,0,0.2561
APP-007056,Female,No,1,Not Graduate,No,5531.27,0.0,231815.02,24,0,Rural,728,48,0,0.3643
APP-007057,Male,No,0,Graduate,No,3251.14,0.0,146950.63,60,0,Urban,635,23,0,0.4557
APP-007058,Female,Yes,1,Graduate,No,9520.2,1647.08,158099.25,300,0,Semiurban,644,31,0,0.5617
APP-007059,Female,Yes,1,Graduate,No,7293.43,1688.06,97516.85,360,1,Urban,610,58,0,0.7011
APP-007060,Female,Yes,2,Not Graduate,No,2835.74,1794.36,70061.3,84,1,Rural,740,34,1,0.76
APP-007061,Male,Yes,0,Graduate,No,1838.51,1347.77,75744.09,240,0,Urban,555,46,0,0.484
APP-007062,Male,Yes,0,Graduate,No,3395.5,1302.76,98483.01,60,0,Semiurban,638,68,1,0.4684
APP-007063,Male,No,0,Graduate,No,4792.98,0.0,140102.63,180,1,Urban,630,41,0,0.7252
APP-007064,Male,No,0,Graduate,No,1326.34,0.0,92509.0,180,1,Semiurban,652,59,0,0.5958
APP-007065,Male,Yes,0,Not Graduate,No,1312.99,714.89,143199.61,180,1,Rural,577,50,0,0.6695
APP-007066,Female,Yes,3+,Not Graduate,No,1730.71,2836.68,48120.02,120,1,Rural,660,28,0,0.7648
APP-007067,Female,Yes,2,Not Graduate,No,7251.89,876.69,68200.13,300,1,Urban,638,40,1,0.7972
APP-007068,Female,Yes,1,Not Graduate,Yes,8544.14,8172.18,79124.1,120,0,Urban,612,68,1,0.4345
APP-007069,Female,Yes,0,Not Graduate,No,1935.12,805.83,70299.24,180,1,Rural,673,52,0,0.6282
APP-007070,Male,No,0,Graduate,No,1577.8,0.0,128581.59,84,1,Urban,714,42,0,0.6933
APP-007071,Female,Yes,0,Graduate,No,4184.99,2604.8,94315.14,180,0,Urban,629,27,1,0.5058
APP-007072,Male,Yes,1,Graduate,No,3957.32,1289.25,73076.05,84,1,Urban,593,29,0,0.6163
APP-007073,Male,Yes,0,Graduate,No,1782.21,966.19,127599.18,84,0,Semiurban,617,65,1,0.5025
APP-007074,Female,Yes,0,Graduate,No,1991.43,2901.31,192922.13,180,1,Urban,677,21,0,0.6376
APP-007075,Female,Yes,0,Graduate,No,2454.33,1350.28,130802.23,84,1,Urban,616,49,1,0.7401
APP-007076,Female,Yes,1,Not Graduate,Yes,2812.35,1006.72,78716.95,24,1,Semiurban,645,28,1,0.7349
APP-007077,Male,Yes,2,Graduate,No,4372.88,1096.72,110624.28,240,0,Urban,607,24,0,0.5365
APP-007078,Male,No,1,Graduate,No,892.79,0.0,75400.29,240,1,Rural,626,55,0,0.7372
APP-007079,Male,No,0,Graduate,No,11427.22,0.0,138417.75,300,1,Semiurban,655,23,0,0.7714
APP-007080,Male,No,2,Graduate,No,4555.65,0.0,108054.92,360,1,Semiurban,691,65,0,0.7667
APP-007081,Male,Yes,2,Graduate,No,3835.43,1494.92,168101.38,60,1,Rural,611,60,0,0.5138
APP-007082,Female,Yes,0,Graduate,No,2491.99,2857.47,103252.77,84,1,Urban,612,27,1,0.7197
APP-007083,Female,Yes,2,Graduate,No,2195.57,1281.91,108370.75,240,1,Semiurban,703,47,0,0.7665
APP-007084,Male,No,1,Not Graduate,No,2264.16,0.0,54925.6,300,1,Urban,759,21,0,0.4842
APP-007085,Female,Yes,0,Not Graduate,No,2714.93,1022.43,47033.28,60,1,Semiurban,539,47,0,0.6171
APP-007086,Male,Yes,2,Graduate,No,4653.5,144.87,111101.11,180,1,Urban,657,36,1,0.7254
APP-007087,Female,Yes,2,Graduate,No,7208.89,1843.35,52312.79,360,1,Semiurban,685,58,1,0.8945
APP-007088,Male,No,1,Not Graduate,No,1559.09,0.0,71095.78,120,1,Semiurban,583,27,0,0.5464
APP-007089,Female,No,2,Graduate,No,2794.43,0.0,115826.18,180,0,Semiurban,707,64,0,0.3889
APP-007090,Female,Yes,0,Graduate,No,3958.65,1160.01,85902.89,240,1,Semiurban,541,43,1,0.6536
APP-007091,Female,No,1,Graduate,No,4130.61,0.0,63950.61,120,1,Urban,691,61,1,0.7784
APP-007092,Male,Yes,0,Not Graduate,No,2573.04,5400.73,77372.8,240,1,Urban,720,31,1,0.7812
APP-007093,Female,Yes,1,Not Graduate,No,2928.07,3047.2,180194.33,60,1,Rural,714,62,0,0.608
APP-007094,Male,Yes,1,Not Graduate,No,3164.73,897.94,103785.59,84,1,Rural,631,53,1,0.5114
APP-007095,Male,Yes,0,Graduate,Yes,1783.81,5870.65,119288.85,120,1,Semiurban,655,56,0,0.7254
APP-007096,Male,Yes,0,Graduate,No,2086.19,12911.19,102965.49,360,0,Urban,751,57,1,0.4772
APP-007097,Female,No,1,Graduate,Yes,1176.14,0.0,179715.73,120,0,Urban,621,61,0,0.2302
APP-007098,Female,No,0,Not Graduate,Yes,7054.07,0.0,114177.53,300,0,Semiurban,682,37,0,0.3302
APP-007099,Male,Yes,0,Graduate,No,5121.54,3511.05,125525.69,300,1,Urban,631,55,1,0.7945
APP-007100,Female,Yes,2,Graduate,No,1613.33,3059.75,50297.13,240,1,Urban,685,68,1,0.7637
APP-007101,Female,Yes,3+,Graduate,No,1854.32,1289.62,94597.0,120,1,Urban,574,25,0,0.7154
APP-007102,Male,Yes,0,Not Graduate,No,1610.55,1205.11,91299.6,120,1,Rural,610,68,1,0.569
APP-007103,Male,No,3+,Graduate,Yes,2066.52,0.0,63128.19,240,1,Semiurban,707,52,1,0.7354
APP-007104,Male,Yes,0,Not Graduate,No,4213.45,4940.58,56232.63,84,0,Semiurban,656,23,0,0.5743
APP-007105,Female,Yes,0,Graduate,Yes,20402.2,1366.7,87583.63,120,1,Rural,810,67,0,0.7549
APP-007106,Male,Yes,0,Graduate,No,2795.84,1804.9,290875.48,240,1,Urban,756,55,1,0.773
APP-007107,Female,Yes,2,Graduate,No,4837.17,3995.77,65631.35,84,1,Semiurban,814,34,1,0.8054
APP-007108,Male,Yes,2,Graduate,No,3388.85,4977.79,108345.79,240,1,Urban,676,68,1,0.6341
APP-007109,Male,No,0,Graduate,No,4213.85,0.0,94264.83,180,0,Semiurban,606,51,0,0.3761
APP-007110,Male,No,3+,Not Graduate,No,3068.41,0.0,125289.59,180,1,Rural,517,51,0,0.5294
APP-007111,Male,Yes,0,Graduate,No,7276.1,2369.95,212467.83,180,0,Semiurban,660,37,0,0.5018
APP-007112,Male,No,1,Graduate,No,5204.53,0.0,43275.14,240,1,Semiurban,634,44,0,0.8519
APP-007113,Male,No,1,Not Graduate,No,3628.92,0.0,67973.1,180,1,Semiurban,676,43,0,0.7384
APP-007114,Female,Yes,2,Graduate,Yes,5364.39,573.61,182797.09,240,1,Semiurban,602,38,0,0.645
APP-007115,Male,Yes,0,Graduate,Yes,6437.67,1385.91,114894.44,120,1,Semiurban,537,34,0,0.5396
APP-007116,Female,Yes,0,Graduate,No,2364.7,2142.85,81528.5,240,0,Semiurban,635,35,0,0.5345
APP-007117,Female,Yes,2,Graduate,No,4826.85,827.55,84431.84,84,1,Semiurban,654,35,0,0.6976
APP-007118,Female,No,0,Graduate,No,6134.0,0.0,51274.99,240,1,Semiurban,517,26,0,0.7191
APP-007119,Female,Yes,0,Graduate,No,4814.86,4744.46,113503.27,120,1,Semiurban,620,47,0,0.6783
APP-007120,Female,Yes,0,Graduate,No,5560.56,839.41,102712.81,240,1,Urban,584,35,0,0.6575
APP-007121,Male,Yes,2,Not Graduate,Yes,3830.98,3417.65,99556.08,24,1,Semiurban,779,56,1,0.7673
APP-007122,Female,Yes,0,Graduate,No,5060.82,1651.42,80054.54,120,1,Rural,678,28,1,0.812
APP-007123,Female,Yes,1,Graduate,No,9094.11,1108.77,108204.46,360,1,Rural,664,35,0,0.4807
APP-007124,Female,No,0,Not Graduate,Yes,1986.05,0.0,68361.39,180,1,Semiurban,613,23,0,0.6095
APP-007125,Female,Yes,1,Graduate,No,3634.66,3759.84,77118.93,180,0,Rural,720,67,1,0.4405
APP-007126,Female,Yes,2,Graduate,No,2291.98,1288.53,114164.13,84,1,Urban,589,33,0,0.7648
APP-007127,Male,Yes,1,Graduate,No,2537.28,1329.47,83885.13,180,1,Rural,828,61,0,0.5624
APP-007128,Female,No,1,Not Graduate,No,4906.29,0.0,101383.17,240,1,Urban,815,54,1,0.6745
APP-007129,Male,Yes,3+,Graduate,No,1325.58,3418.77,83972.96,120,0,Rural,817,44,0,0.5139
APP-007130,Male,Yes,0,Not Graduate,Yes,1859.12,1251.93,119317.04,180,1,Urban,699,60,0,0.541
APP-007131,Female,Yes,0,Not Graduate,No,7525.38,7978.43,80251.91,240,0,Urban,652,52,0,0.578
APP-007132,Male,Yes,1,Graduate,No,1643.42,3658.87,111517.33,120,1,Rural,649,52,0,0.592
APP-007133,Male,Yes,0,Not Graduate,No,8648.3,6212.51,134560.73,120,1,Urban,623,50,0,0.7759
APP-007134,Female,Yes,0,Graduate,Yes,3614.52,7465.69,96770.65,60,1,Rural,712,69,0,0.7781
APP-007135,Female,No,0,Graduate,No,3488.9,0.0,90855.53,60,1,Urban,619,33,0,0.6244
APP-007136,Female,Yes,0,Graduate,No,2418.21,1050.26,83071.47,84,1,Urban,721,21,0,0.7423
APP-007137,Female,Yes,3+,Graduate,No,2994.77,422.39,91390.05,12,1,Urban,623,54,1,0.7861
APP-007138,Female,No,0,Not Graduate,No,4173.76,0.0,178945.64,240,1,Rural,739,35,1,0.6365
APP-007139,Male,Yes,0,Graduate,No,3189.66,486.12,152781.43,60,1,Urban,729,64,1,0.7927
APP-007140,Female,Yes,0,Graduate,No,2144.03,2252.74,121832.21,300,1,Urban,659,34,0,0.6934
APP-007141,Male,Yes,0,Not Graduate,No,5275.32,721.67,81155.2,180,1,Urban,604,49,0,0.6568
APP-007142,Male,No,0,Not Graduate,No,7661.76,0.0,168013.39,180,1,Urban,561,54,0,0.6096
APP-007143,Female,No,0,Not Graduate,No,1389.11,0.0,204425.43,36,1,Urban,697,38,0,0.4959
APP-007144,Female,Yes,0,Not Graduate,No,13557.2,7611.47,48527.26,60,1,Urban,608,27,1,0.8478
APP-007145,Male,Yes,3+,Graduate,No,4333.6,3024.7,95435.72,300,0,Urban,609,49,0,0.4838
APP-007146,Male,No,2,Graduate,No,4868.73,0.0,105756.74,240,1,Rural,661,51,0,0.765
APP-007147,Female,Yes,0,Graduate,No,8980.68,2132.4,82634.56,36,0,Semiurban,587,45,0,0.4662
APP-007148,Female,No,1,Graduate,No,1024.04,0.0,53677.06,240,1,Urban,692,58,0,0.6549
APP-007149,Female,Yes,2,Graduate,No,1405.37,756.66,70949.93,60,0,Urban,643,34,0,0.5207
APP-007150,Male,No,3+,Not Graduate,No,1079.42,0.0,171736.88,240,0,Urban,694,28,0,0.3958
APP-007151,Female,No,0,Not Graduate,No,1735.49,0.0,67658.97,300,0,Urban,798,47,0,0.3985
APP-007152,Male,Yes,0,Graduate,Yes,5169.24,1739.77,76608.57,240,1,Urban,670,22,0,0.8256
APP-007153,Male,Yes,3+,Not Graduate,No,1743.43,965.66,104788.95,240,1,Rural,644,37,1,0.6083
APP-007154,Female,Yes,2,Graduate,No,2087.57,1311.73,98257.07,180,0,Rural,742,57,0,0.4381
APP-007155,Female,Yes,0,Graduate,Yes,2318.18,647.29,79824.86,12,0,Semiurban,737,34,1,0.3937
APP-007156,Male,No,0,Not Graduate,No,3322.63,0.0,134286.69,240,0,Rural,597,45,0,0.3127
APP-007157,Male,Yes,2,Graduate,No,3225.16,1843.46,132988.8,120,0,Urban,775,50,0,0.4353
APP-007158,Female,No,0,Not Graduate,Yes,2228.64,0.0,69467.36,300,1,Urban,616,49,0,0.5739
APP-007159,Male,Yes,1,Graduate,No,1931.76,7739.72,58452.47,180,0,Semiurban,605,40,0,0.4597
APP-007160,Male,No,3+,Not Graduate,No,3016.62,0.0,117768.13,84,1,Urban,769,41,0,0.668
APP-007161,Male,Yes,0,Graduate,No,3642.29,11592.87,95806.22,36,1,Semiurban,767,42,0,0.8454
APP-007162,Male,No,0,Graduate,No,8414.68,0.0,118714.88,180,0,Rural,651,55,0,0.5647
APP-007163,Male,Yes,1,Graduate,No,1995.08,1214.71,96779.71,180,0,Semiurban,715,57,0,0.5955
APP-007164,Female,Yes,1,Graduate,No,3344.81,9449.04,80151.04,300,1,Urban,612,36,1,0.7203
APP-007165,Female,Yes,0,Graduate,Yes,1065.73,7429.47,91209.89,24,1,Rural,711,69,1,0.7209
APP-007166,Female,Yes,0,Graduate,Yes,7001.42,1245.08,168937.15,240,0,Semiurban,559,63,0,0.4118
APP-007167,Female,Yes,3+,Not Graduate,No,3327.09,711.59,75014.27,120,1,Rural,759,37,0,0.6818
APP-007168,Female,Yes,0,Not Graduate,No,5805.43,8005.96,90819.55,180,1,Semiurban,657,36,0,0.7159
APP-007169,Female,No,1,Graduate,No,7491.3,0.0,57336.57,180,1,Rural,589,22,1,0.8783
APP-007170,Female,Yes,0,Graduate,No,4746.52,3037.39,53988.1,120,1,Semiurban,677,24,0,0.7442
APP-007171,Male,No,3+,Not Graduate,No,3903.49,0.0,60206.08,84,1,Semiurban,565,41,1,0.5308
APP-007172,Female,Yes,1,Graduate,No,1147.69,1401.71,47985.43,36,1,Urban,704,59,0,0.7618
APP-007173,Male,Yes,1,Graduate,No,3271.0,652.05,61118.52,84,0,Rural,688,54,0,0.4123
APP-007174,Female,Yes,2,Graduate,No,1989.96,4301.52,118229.8,240,1,Urban,706,50,0,0.7059
APP-007175,Male,No,1,Graduate,No,1860.74,0.0,129584.22,240,1,Rural,642,26,0,0.7387
APP-007176,Female,Yes,0,Graduate,No,1140.48,544.21,60059.09,240,1,Urban,562,37,0,0.7066
APP-007177,Female,No,3+,Graduate,No,3172.94,0.0,60186.12,300,1,Rural,633,59,0,0.6315
APP-007178,Male,Yes,3+,Graduate,No,2139.55,607.3,93956.39,180,1,Rural,552,45,0,0.7503
APP-007179,Male,No,0,Graduate,No,2254.89,0.0,246857.31,240,1,Urban,759,25,1,0.6609
APP-007180,Male,Yes,0,Graduate,No,1958.03,6058.75,74709.85,240,1,Semiurban,599,25,1,0.8633
APP-007181,Male,Yes,0,Graduate,No,7985.96,4177.51,87533.42,300,0,Urban,543,40,1,0.5303
APP-007182,Male,Yes,0,Not Graduate,No,1887.15,7109.13,164698.84,240,1,Urban,688,36,0,0.6392
APP-007183,Male,Yes,2,Not Graduate,No,2820.61,3416.0,156345.26,84,1,Urban,827,61,0,0.7476
APP-007184,Male,Yes,0,Graduate,No,3213.33,1415.71,132736.93,240,1,Urban,653,57,0,0.6155
APP-007185,Female,Yes,0,Graduate,No,3135.97,625.32,147620.01,120,1,Urban,698,60,1,0.7752
APP-007186,Male,Yes,1,Graduate,Yes,10271.91,713.92,161971.81,84,1,Semiurban,583,29,1,0.7563
APP-007187,Male,Yes,0,Graduate,No,1072.76,3179.69,80042.85,84,1,Semiurban,679,25,0,0.6955
APP-007188,Male,Yes,0,Not Graduate,Yes,4166.54,3266.05,120812.57,240,0,Urban,534,62,1,0.2488
APP-007189,Male,Yes,1,Graduate,No,6145.98,1028.41,84178.22,180,1,Urban,542,22,1,0.7222
APP-007190,Male,No,1,Graduate,No,4236.33,0.0,70903.55,180,1,Semiurban,773,29,1,0.7449
APP-007191,Female,No,1,Graduate,Yes,13178.79,0.0,122799.11,12,0,Urban,653,63,1,0.4187
APP-007192,Male,Yes,0,Not Graduate,No,8023.84,1261.97,90244.37,84,1,Urban,715,56,0,0.6119
APP-007193,Female,Yes,0,Graduate,No,2381.12,7630.75,93601.68,300,1,Urban,835,42,1,0.8454
APP-007194,Female,Yes,0,Graduate,No,3201.42,2298.43,157646.93,180,0,Rural,598,42,0,0.3246
APP-007195,Male,No,1,Graduate,No,5752.59,0.0,114453.47,120,1,Rural,722,42,0,0.6139
APP-007196,Male,No,1,Graduate,No,3371.21,0.0,92899.68,36,0,Urban,587,54,1,0.4754
APP-007197,Male,Yes,0,Graduate,No,3409.63,2531.12,94782.06,120,1,Rural,619,49,0,0.6121
APP-007198,Female,No,1,Graduate,No,12204.48,0.0,57134.74,60,1,Urban,729,58,1,0.831
APP-007199,Male,Yes,0,Graduate,No,6631.69,1758.28,129847.83,60,1,Urban,643,66,0,0.772
APP-007200,Female,Yes,0,Graduate,No,12559.78,978.13,93772.55,120,1,Semiurban,652,53,1,0.8203
APP-007201,Female,No,0,Graduate,No,3437.97,0.0,90029.28,36,1,Rural,596,38,1,0.5973
APP-007202,Female,No,3+,Graduate,No,3966.61,0.0,187845.68,240,1,Urban,635,27,0,0.6259
APP-007203,Male,No,3+,Graduate,No,4448.07,0.0,135957.9,180,1,Urban,642,21,1,0.8267
APP-007204,Male,Yes,2,Not Graduate,No,5502.35,2477.33,107375.57,240,0,Urban,708,53,0,0.5526
APP-007205,Female,Yes,0,Not Graduate,No,3008.16,2339.3,115470.3,120,1,Semiurban,679,21,1,0.6012
APP-007206,Female,No,2,Not Graduate,Yes,2090.55,0.0,154779.85,84,1,Rural,678,44,0,0.5765
APP-007207,Female,No,2,Graduate,No,2233.09,0.0,90711.23,180,0,Rural,730,24,1,0.5522
APP-007208,Female,Yes,0,Graduate,No,3378.99,2877.29,132372.45,24,0,Urban,774,24,0,0.5884
APP-007209,Female,Yes,1,Graduate,No,1360.97,1931.1,64643.2,36,1,Semiurban,485,38,0,0.5725
APP-007210,Female,No,0,Graduate,No,4544.35,0.0,108745.5,240,0,Semiurban,821,47,1,0.4594
APP-007211,Female,No,1,Graduate,No,926.78,0.0,51321.79,300,1,Urban,671,63,1,0.6431
APP-007212,Male,No,2,Graduate,Yes,1428.42,0.0,105104.28,84,1,Semiurban,850,52,1,0.749
APP-007213,Female,No,1,Graduate,No,7511.39,0.0,163146.39,240,1,Urban,718,53,0,0.7582
APP-007214,Male,Yes,0,Graduate,No,3809.82,1767.86,80404.37,120,0,Urban,708,48,0,0.7612
APP-007215,Male,Yes,0,Graduate,No,4680.12,1439.71,101063.52,120,0,Rural,638,62,1,0.5177
APP-007216,Female,No,0,Graduate,Yes,4398.37,0.0,74802.73,300,1,Semiurban,629,61,1,0.7833
APP-007217,Male,Yes,3+,Graduate,No,11608.12,4874.58,108184.78,180,1,Urban,769,56,0,0.9366
APP-007218,Male,No,3+,Graduate,No,7512.73,0.0,63314.87,240,0,Semiurban,683,26,1,0.5872
APP-007219,Male,No,1,Graduate,No,10022.47,0.0,62972.83,240,1,Urban,762,36,0,0.7939
APP-007220,Female,Yes,0,Not Graduate,No,2633.2,1190.79,119241.4,180,1,Urban,620,54,0,0.7152
APP-007221,Female,No,0,Not Graduate,No,3385.4,0.0,67321.2,240,0,Urban,643,43,0,0.4727
APP-007222,Female,No,0,Graduate,No,1532.42,0.0,180830.51,240,1,Semiurban,416,62,0,0.4855
APP-007223,Male,Yes,0,Not Graduate,No,6410.73,142.21,177628.54,180,0,Urban,529,44,0,0.1507
APP-007224,Male,No,2,Graduate,Yes,5630.93,0.0,66895.24,60,0,Urban,699,69,0,0.4766
APP-007225,Male,Yes,1,Graduate,No,2370.68,934.2,245182.7,84,1,Rural,557,33,0,0.6236
APP-007226,Male,No,0,Graduate,No,2592.55,0.0,96854.9,120,1,Urban,740,38,0,0.8842
APP-007227,Female,Yes,0,Not Graduate,No,4745.38,3762.06,99259.24,180,1,Semiurban,657,33,0,0.489
APP-007228,Male,No,0,Graduate,No,3186.45,0.0,138054.1,120,1,Urban,643,69,0,0.6438
APP-007229,Male,Yes,0,Graduate,No,2397.03,3713.53,171120.64,84,0,Rural,641,57,1,0.3646
APP-007230,Male,Yes,0,Graduate,No,2875.56,1612.92,169993.6,24,1,Semiurban,732,63,1,0.5715
APP-007231,Male,Yes,0,Not Graduate,No,2854.22,1197.29,223540.37,84,0,Semiurban,778,59,0,0.4335
APP-007232,Male,Yes,0,Graduate,Yes,4624.07,6081.66,117298.29,180,0,Urban,504,62,0,0.3082
APP-007233,Female,Yes,3+,Graduate,No,3177.4,549.81,116707.35,60,1,Rural,707,37,0,0.5773
APP-007234,Male,Yes,2,Graduate,No,647.75,2480.26,118402.54,24,1,Semiurban,723,35,0,0.7946
